source,relation,target
Tuta Absoluta,CONTROLLED_BY,Semiochemicals
Tuta Absoluta,CONTROLLED_BY,Semiochemicals
Thrips Parvispinus,AFFECTED_BY,Chilli
Helicoverpa Armigera,AFFECTED_BY,Cotton
Helicoverpa Armigera,AFFECTED_BY,Malathion
Helicoverpa Armigera,AFFECTED_BY,Pesticides
Helicoverpa Armigera,AFFECTED_BY,Carbaryl
Helicoverpa Armigera,AFFECTED_BY,Dimethoate
Helicoverpa Armigera,AFFECTED_BY,Brinjal
Helicoverpa Armigera,AFFECTED_BY,Nuclear Polyhedrosis Virus
Helicoverpa Armigera,AFFECTED_BY,Trichoderma Viride
Helicoverpa Armigera,AFFECTED_BY,Trichoderma Viride
Helicoverpa Armigera,AFFECTED_BY,Pesticide
Helicoverpa Armigera,AFFECTED_BY,Carbofuran
Helicoverpa Armigera,AFFECTED_BY,Methyl Demeton
Helicoverpa Armigera,AFFECTED_BY,Trichoderma Viride
Helicoverpa Armigera,AFFECTED_BY,Beauveria Bassiana
Helicoverpa Armigera,AFFECTED_BY,Beauveria Bassiana
Helicoverpa Armigera,AFFECTED_BY,Trichoderma Viride
Helicoverpa Armigera,AFFECTED_BY,Metarhizium Anisopliae
Helicoverpa Armigera,AFFECTED_BY,Verticillium Lecanii
Helicoverpa Armigera,AFFECTED_BY,Verticillium Lecanii
Helicoverpa Armigera,AFFECTED_BY,October-November
Helicoverpa Armigera,AFFECTED_BY,Sooty Mould Fungus
Helicoverpa Armigera,AFFECTED_BY,Trichoderma Viride
Helicoverpa Armigera,AFFECTED_BY,Trichoderma Viride
Helicoverpa Armigera,AFFECTED_BY,Metarhizium Anisopliae
Helicoverpa Armigera,AFFECTED_BY,Metarhizium Anisopliae
Helicoverpa Armigera,AFFECTED_BY,Beauveria Bassiana
Helicoverpa Armigera,AFFECTED_BY,Cydia Pomonella Granulovirus
Helicoverpa Armigera,AFFECTED_BY,Spodoptera Exigua Multi-Enveloped Nuclear Polyhedrosis Virus
Helicoverpa Armigera,AFFECTED_BY,Helicoverpa Zea Single-Enveloped Nuclear Polyhedrosis Virus
Helicoverpa Armigera,AFFECTED_BY,Nomuraea Rileyi
Helicoverpa Armigera,AFFECTED_BY,Paecilomyces Farinosus
Helicoverpa Armigera,AFFECTED_BY,Beauveria Bassiana
Helicoverpa Armigera,AFFECTED_BY,Metarhizium Anisopliae
Helicoverpa Armigera,CONTROLLED_BY,Malathion
Helicoverpa Armigera,CONTROLLED_BY,Endosulfan
Helicoverpa Armigera,CONTROLLED_BY,Dimethoate
Helicoverpa Armigera,CONTROLLED_BY,Emamectin Benzoate
Helicoverpa Armigera,CONTROLLED_BY,Thiamethoxam
Helicoverpa Armigera,CONTROLLED_BY,Imidacloprid
Helicoverpa Armigera,CONTROLLED_BY,Cypermethrin
Helicoverpa Armigera,CONTROLLED_BY,Deltamethrin
Helicoverpa Armigera,CONTROLLED_BY,Trichogramma Spp.
Helicoverpa Armigera,CONTROLLED_BY,Fenvalerate
Helicoverpa Armigera,CONTROLLED_BY,Formothion
Helicoverpa Armigera,CONTROLLED_BY,Oxydemeton Methyl
Helicoverpa Armigera,CONTROLLED_BY,Acatamiprid
Helicoverpa Armigera,CONTROLLED_BY,Trichogramma Spp.
Helicoverpa Armigera,CONTROLLED_BY,Hanpv
Aphis Gossypii,AFFECTED_BY,Dsrna
Bemisia Tabaci,AFFECTED_BY,Thiamethoxam
Bemisia Tabaci,AFFECTED_BY,Imidacloprid
Bemisia Tabaci,AFFECTED_BY,Sooty Mould Fungus
Bemisia Tabaci,CAUSES,Sooty Mould
Bemisia Tabaci,TRANSMITS,Virus
Spodoptera Frugiperda,AFFECTED_BY,Semiochemicals
Spodoptera Frugiperda,AFFECTED_BY,Semiochemicals
Spodoptera Frugiperda,CONTROLLED_BY,Semiochemicals
Spodoptera Frugiperda,CONTROLLED_BY,Semiochemicals
Aceria Guerreronis,AFFECTED_BY,Dry Season
Karnataka,GROWN_IN,Rice
Karnataka,GROWN_IN,Cotton
Karnataka,GROWN_IN,Kharif
Karnataka,GROWN_IN,Rabi
Karnataka,GROWN_IN,India
Karnataka,GROWN_IN,Fertilizers
Karnataka,GROWN_IN,Coconut
Karnataka,GROWN_IN,Summer
Karnataka,GROWN_IN,Groundnut
Karnataka,GROWN_IN,Pigeon Pea
Karnataka,GROWN_DURING,Micro-Irrigation
Karnataka,GROWN_DURING,Micro-Irrigation
Karnataka,AFFECTED_BY,Drought
Karnataka,CONTROLLED_BY,Chickpea
Karnataka,CONTROLLED_BY,E-Bhoomi
Karnataka,REQUIRES,Irrigation
Tamil Nadu,GROWN_IN,Paddy
Tamil Nadu,GROWN_IN,Rice
Tamil Nadu,GROWN_IN,Cotton
Tamil Nadu,GROWN_IN,Maize
Tamil Nadu,GROWN_IN,Food Grains
Tamil Nadu,GROWN_IN,India
Tamil Nadu,GROWN_IN,Coconut
Tamil Nadu,GROWN_IN,Groundnut
Tamil Nadu,GROWN_IN,Mushrooms
Tamil Nadu,GROWN_IN,Notchi
Tamil Nadu,GROWN_IN,Pungam
Tamil Nadu,GROWN_IN,Malai Vembu
Tamil Nadu,GROWN_IN,Thumbai
Tamil Nadu,GROWN_DURING,Brackishwater
Maharashtra,GROWN_IN,Rice
Maharashtra,GROWN_IN,Cotton
Maharashtra,GROWN_IN,Wheat
Maharashtra,GROWN_IN,Sugarcane
Maharashtra,GROWN_IN,India
Maharashtra,GROWN_IN,Fertilizers
Maharashtra,GROWN_IN,Coconut
Maharashtra,GROWN_IN,Banana
Maharashtra,GROWN_IN,Tomatoes
Maharashtra,GROWN_IN,Pigeon Pea
Maharashtra,GROWN_IN,Onions
Maharashtra,GROWN_IN,Mandarin Oranges
Maharashtra,GROWN_IN,Pomegranates
Maharashtra,GROWN_IN,Alphonso Mangoes
Maharashtra,GROWN_IN,Seedless Grapes
Maharashtra,GROWN_IN,Orange
Maharashtra,GROWN_IN,Tur
Maharashtra,GROWN_IN,Orchard Crops
Maharashtra,GROWN_DURING,Micro-Irrigation
Maharashtra,GROWN_DURING,Micro-Irrigation
Maharashtra,GROWN_DURING,Brackishwater
Maharashtra,AFFECTED_BY,Drought-Hit Districts
Maharashtra,CONTROLLED_BY,Chickpea
Maharashtra,HAS_SYMPTOM,Salt-Affected Soils
Gujarat,GROWN_IN,Rice
Gujarat,GROWN_IN,Cotton
Gujarat,GROWN_IN,India
Gujarat,GROWN_IN,Fertilizers
Gujarat,GROWN_IN,Groundnut
Gujarat,GROWN_DURING,Micro-Irrigation
Gujarat,GROWN_DURING,Micro-Irrigation
Gujarat,GROWN_DURING,Brackishwater
Gujarat,HAS_SYMPTOM,Salt-Affected Soils
Summer,GROWN_DURING,Season
Asiatic Cotton,GROWN_IN,India
Upland Cotton,GROWN_IN,India
Hybrid Cotton,GROWN_IN,India
American Bollworm,AFFECTED_BY,Cotton
Pink Bollworm,GROWN_IN,Cotton
Pink Bollworm,AFFECTED_BY,Cotton
Pink Bollworm,AFFECTED_BY,Pearl Millet
Pink Bollworm,AFFECTED_BY,Maize
Pink Bollworm,AFFECTED_BY,Okra
Pink Bollworm,AFFECTED_BY,Trichogramma Chilonis
Pink Bollworm,AFFECTED_BY,Trichogramma Spp.
Pink Bollworm,AFFECTED_BY,American Cotton
Pink Bollworm,AFFECTED_BY,Trichogramma Brasilience
Pink Bollworm,AFFECTED_BY,Trichogramma Spp.
Pink Bollworm,CONTROLLED_BY,Aluminium Phosphide
Pink Bollworm,CONTROLLED_BY,Malathion 50 Ec
Pink Bollworm,CONTROLLED_BY,Quinolphos 25 Ec
Pink Bollworm,CONTROLLED_BY,Deltamethrin 2.8 Ec
Pink Bollworm,CONTROLLED_BY,Thiodicarb75 Sp
Pink Bollworm,CONTROLLED_BY,Ethion 50 Ec
Pink Bollworm,CONTROLLED_BY,Indaxocarb 14.5 Sc
Pink Bollworm,CONTROLLED_BY,Spinosad 45 Sc
Pink Bollworm,CONTROLLED_BY,Alphamethrin 10 Ec
Pink Bollworm,CONTROLLED_BY,Chlozopyriphos 20Ec
Spotted Bollworm,GROWN_IN,Cotton
Spotted Bollworm,AFFECTED_BY,Cotton
Leaf-Eating Caterpillar,AFFECTED_BY,Cotton
Bt Cotton,GROWN_IN,India
Bt Cotton,GROWN_DURING,Haryana
Bt Cotton,GROWN_DURING,Haryana
Bt Cotton,AFFECTED_BY,Cotton Mealybug
Bt Cotton,CONTROLLED_BY,Bacillus Thuringiensis
Bt Cotton,CONTROLLED_BY,American Bollworm
Bt Cotton,CONTROLLED_BY,Pink Bollworm
Bt Cotton,CONTROLLED_BY,Spotted Bollworm
Bt Cotton,CONTROLLED_BY,Bollgard Ii
Bt Cotton,CONTROLLED_BY,Bacillus Thuringiensis
Bt Cotton,CONTROLLED_BY,Bacillus Thuringiensis
Mealybug,AFFECTED_BY,Cotton
Tomatoes,GROWN_IN,India
Tomatoes,GROWN_IN,Agriculture
Tomatoes,GROWN_IN,Agriculture
Fruit Borers,AFFECTED_BY,Tomatoes
Whiteflies,AFFECTED_BY,Cotton
Whiteflies,AFFECTED_BY,Tomatoes
Whiteflies,AFFECTED_BY,Temperature
Whiteflies,AFFECTED_BY,Black Fungus
Whiteflies,AFFECTED_BY,Parasitic Wasps
Whiteflies,TRANSMIT,Cucumber Mosaic Virus
Serpentine Leaf Miners,AFFECTED_BY,Tomatoes
South American Tomato Pinworm,AFFECTED_BY,Tomatoes
Odisha,GROWN_IN,Rice
Odisha,GROWN_IN,Food Grains
Odisha,GROWN_IN,India
Odisha,GROWN_DURING,Brackishwater
Scirtothrips Dorsalis,AFFECTED_BY,Chilli
Scirtothrips Dorsalis,AFFECTED_BY,Sooty Mould Fungus
Cassava Whitefly,AFFECTED_BY,Cassava
Cassava Scale,AFFECTED_BY,Cassava
Variegated Grasshoppers,AFFECTED_BY,Cassava
Phenacoccus Manihoti,AFFECTED_BY,Cassava
Fistulococcus Pokfulamensis,AFFECTED_BY,Mango
Red Palm Weevils,AFFECTED_BY,Coconut
Black-Headed Caterpillars,AFFECTED_BY,Coconut
Rhinoceros Beetles,AFFECTED_BY,Coconut
Coconut Mites,AFFECTED_BY,Coconut
Rugose Spiralling Whitefly,GROWN_IN,Kerala
Rugose Spiralling Whitefly,GROWN_IN,Coconut
Rugose Spiralling Whitefly,GROWN_IN,Kerala
Rugose Spiralling Whitefly,GROWN_IN,Tamil Nadu
Rugose Spiralling Whitefly,GROWN_IN,Pollachi
Rugose Spiralling Whitefly,AFFECTED_BY,Coconut
Agricultural Sprayers,CONTROLLED_BY,Insecticides
Mini Sprayers,CONTROLLED_BY,Water
Manure Spreader,REQUIRES,Fertilizer
Peas,GROWN_IN,Jammu And Kashmir
Peas,GROWN_IN,Punjab
Peas,GROWN_IN,India
Peas,GROWN_IN,Jammu And Kashmir
Peas,GROWN_IN,Tripura
Peas,GROWN_IN,Punjab
Peas,GROWN_DURING,Off-Season Vegetables
Peas,AFFECTED_BY,Termite
Oil Seeds,GROWN_IN,Jammu And Kashmir
Oil Seeds,GROWN_IN,Jammu And Kashmir
Toria,GROWN_IN,Kathua
Toria,GROWN_DURING,September
Mustard,GROWN_IN,India
Mustard,GROWN_IN,P. Brassicae
Mustard,GROWN_DURING,Dryland Agriculture
Mustard,GROWN_DURING,Yellow Revolution
Mustard,CONTROLLED_BY,Aphid
Green Manure,CONTROLLED_BY,Biofertilizers
Lucerne,GROWN_IN,Jammu & Kashmir
Lucerne,GROWN_IN,Jammu & Kashmir
Lucerne,GROWN_DURING,Kharif
Lucerne,AFFECTED_BY,Lepidoptera
Lucerne,AFFECTED_BY,Lepidoptera
Lucerne,CONTROLLED_BY,Neem Oil
Lucerne,CONTROLLED_BY,Carbendazim
Lucerne,CONTROLLED_BY,Cartap Hydrochloride
Lucerne,CONTROLLED_BY,Captafol
Lucerne,CONTROLLED_BY,Butachlor
Lucerne,CONTROLLED_BY,Pretilachlor
Lucerne,CONTROLLED_BY,Lindane
Lucerne,CONTROLLED_BY,Carbofuran
Lucerne,CONTROLLED_BY,Methyl Parathion
Lucerne,CONTROLLED_BY,Chlorpyriphos
Lucerne,CONTROLLED_BY,Zineb
Lucerne,REQUIRES,Deep Black Loamy And Light Soils
Fodder Crops,GROWN_IN,India
Jammu & Kashmir,GROWN_IN,Paddy
Jammu & Kashmir,GROWN_IN,Rice
Jammu & Kashmir,GROWN_IN,Wheat
Jammu & Kashmir,GROWN_IN,Maize
Jammu & Kashmir,GROWN_IN,Oilseeds
Jammu & Kashmir,GROWN_IN,Pulses
Jammu & Kashmir,GROWN_IN,Vegetables
Jammu & Kashmir,GROWN_IN,Fruits
Jammu & Kashmir,GROWN_IN,Guava
Jammu & Kashmir,GROWN_IN,Almond
Jammu & Kashmir,GROWN_IN,Litchi
Jammu & Kashmir,GROWN_IN,Phalsa
Jammu & Kashmir,GROWN_IN,Ber
Jammu & Kashmir,GROWN_DURING,Micro-Irrigation
Jammu & Kashmir,GROWN_DURING,Micro-Irrigation
Butachlor,CONTROLLED_BY,Pesticide
Butachlor,CONTROLLED_BY,Bensulfuron Methyl
Pretilachlor,CONTROLLED_BY,Pendimethalin
Pretilachlor,CONTROLLED_BY,Weeding
Pretilachlor,PREVENTED_BY,Insecticide
Lindane,CONTROLLED_BY,Insect Pests
Lindane,CONTROLLED_BY,Green Revolution
Carbofuran,GROWN_IN,Soil
Carbofuran,CONTROLLED_BY,Hoppers
Methyl Parathion,CONTROLLED_BY,Mealy Bug
Methyl Parathion,CONTROLLED_BY,Pest
Chlorpyriphos,CONTROLLED_BY,Aphids
Chlorpyriphos,CONTROLLED_BY,Insecticides
Chlorpyriphos,CONTROLLED_BY,Nilaparvata Lugens
Chlorpyriphos,CONTROLLED_BY,Beetle
Chlorpyriphos,PREVENTED_BY,Stem Borer
Chlorpyriphos,PREVENTED_BY,Gall Midge
Chlorpyriphos,PREVENTED_BY,Plant Hopper
Zineb,CONTROLLED_BY,Helminthosporium Leaf Spot
Zineb,CONTROLLED_BY,Brown Rot
Zineb,CONTROLLED_BY,Early Blight
Zineb,CONTROLLED_BY,Alternaria Solani
Zineb,CONTROLLED_BY,Late Blight
Zineb,CONTROLLED_BY,Alternaria Solani
Zineb,CONTROLLED_BY,Phomopsis Blight
F.Y.M.,PREVENTED_BY,Zinc Deficiency
Dap,REQUIRES,Pearl Millet
Dap,REQUIRES,Soil
Dap,REQUIRES,Crop
Dap,REQUIRES,Water
Dap,REQUIRES,Water
N,REQUIRES,Maize
P,REQUIRES,Maize
P,REQUIRES,Rock Phosphate
P,REQUIRES,Rumen
Znso4,REQUIRES,Rice
Znso4,REQUIRES,Pearl Millet
Znso4,REQUIRES,Soil
Znso4,REQUIRES,Crop
Feso4,REQUIRES,Rice
Feso4,REQUIRES,Pearl Millet
Feso4,REQUIRES,Sorghum
Feso4,REQUIRES,Crop
Feso4,REQUIRES,Fym
Anilophos,CONTROLLED_BY,"2,4 Dee"
Acephate,CONTROLLED_BY,Pest
Propiconazole,CONTROLLED_BY,Tobacco Caterpillar
Copper Oxychloride,CONTROLLED_BY,Bacterial Blight
Copper Oxychloride,CONTROLLED_BY,Sooty Mould
Copper Oxychloride,CONTROLLED_BY,Powdery Mildew
Copper Oxychloride,CONTROLLED_BY,Post-Emergence Damping Off
Copper Oxychloride,CONTROLLED_BY,Disease
Copper Oxychloride,REQUIRES,Onion
Khaira Disease,AFFECTED_BY,Zinc Deficiency
Bacterial Leaf Blight,AFFECTED_BY,Xanthomonas Oryzae Pv. Oryzae
Bacterial Leaf Blight,AFFECTED_BY,Xanthomonas Oryzae Pv. Oryzae
Bacterial Leaf Blight,CONTROLLED_BY,Hexaconazole
Bacterial Leaf Blight,CONTROLLED_BY,Propiconazole
Bacterial Leaf Blight,CONTROLLED_BY,Validamycin
Bacterial Leaf Streak,GROWN_IN,India
Bacterial Leaf Streak,GROWN_IN,Philippines
Bacterial Leaf Streak,GROWN_IN,Philippines
Bacterial Leaf Streak,AFFECTED_BY,Haryana
Bacterial Leaf Streak,AFFECTED_BY,Karnataka
Bacterial Leaf Streak,AFFECTED_BY,Maharashtra
Bacterial Leaf Streak,AFFECTED_BY,Copper Oxychloride
Bacterial Leaf Streak,AFFECTED_BY,West Bengal
Bacterial Leaf Streak,AFFECTED_BY,Streptocycline
Bacterial Leaf Streak,AFFECTED_BY,Xanthomonas Translucens
Bacterial Leaf Streak,AFFECTED_BY,Orissa
Bacterial Leaf Streak,AFFECTED_BY,Karnataka
Bacterial Leaf Streak,AFFECTED_BY,Copper Oxychloride
Bacterial Leaf Streak,AFFECTED_BY,U.P
Bacterial Leaf Streak,AFFECTED_BY,Mp
Bacterial Leaf Streak,AFFECTED_BY,Ap
Bacterial Leaf Streak,CONTROLLED_BY,Genetic Resistance
Bacterial Leaf Streak,CONTROLLED_BY,Ir 20
Bacterial Leaf Streak,CONTROLLED_BY,Krishna
Bacterial Leaf Streak,CONTROLLED_BY,Jagannath
Sheath Blight,CAUSES,Rhizoctonia Solani
Sheath Rot,AFFECTED_BY,Stem Rot
Sheath Rot,CONTROLLED_BY,Carbendazim
Sheath Rot,CONTROLLED_BY,Thiram
Sheath Rot,CONTROLLED_BY,Captan
Sheath Rot,CONTROLLED_BY,Thiram
Sheath Rot,CONTROLLED_BY,Captan
Blast,AFFECTED_BY,Rice
Blast,CONTROLLED_BY,Mancozeb
Blast,CONTROLLED_BY,Carbendazim
Blast,CONTROLLED_BY,Tricyclozole
Blast,CONTROLLED_BY,Isoprothiolan
Thread Worms,AFFECTED_BY,Cartap Hydrochloride
Thread Worms,AFFECTED_BY,Lindane
Thread Worms,AFFECTED_BY,Carbofuran
Thread Worms,AFFECTED_BY,Chlorpyriphos
Leaf Hoppers,AFFECTED_BY,Thiamethoxam
Leaf Hoppers,AFFECTED_BY,Imidacloprid
Leaf Hoppers,AFFECTED_BY,Methyl Parathion
Leaf Hoppers,AFFECTED_BY,Acephate
Leaf Hoppers,AFFECTED_BY,Monocrotophos 36 Sl
Leaf Hoppers,REQUIRES,Nitrogenous Fertilizers
Grass Hopper,AFFECTED_BY,Malathion
Grass Hopper,AFFECTED_BY,Cartap Hydrochloride
Grass Hopper,AFFECTED_BY,Methyl Parathion
Grass Hopper,AFFECTED_BY,Chlorpyriphos
Thiram,CONTROLLED_BY,Seed Treatment
Thiram,CONTROLLED_BY,Seeds
Thiram,CONTROLLED_BY,Seeds
Thiram,CONTROLLED_BY,Fusarium Oxysporum F.Sp.Udum
Thiram,CONTROLLED_BY,Seedlings
Thiram,CONTROLLED_BY,Early Blight
Thiram,CONTROLLED_BY,Alternaria Sesami
Thiram,CONTROLLED_BY,Fusarium Oxysporum F.Sp. Ricini
Thiram,CONTROLLED_BY,Nematopsora Gossypii
Tricyclazole,CONTROLLED_BY,Brown Spot
Drum Seeder,AFFECTED_BY,Water
Drum Seeder,AFFECTED_BY,Water
K,REQUIRES,Maize
Vijay,GROWN_IN,Maize
Captan,CONTROLLED_BY,Pesticides
Captan,CONTROLLED_BY,Damping Off
Captan,CONTROLLED_BY,Seed Treatment
Captan,CONTROLLED_BY,Seedlings
Captan,CONTROLLED_BY,Damping Off
Captan,CONTROLLED_BY,Brown Rot
Captan,CONTROLLED_BY,Early Blight
Captan,CONTROLLED_BY,Botryodiplodia Palmarum
Captan,CONTROLLED_BY,Alternaria Sesami
Carboxin,CONTROLLED_BY,Seed Treatment
Carboxin,CONTROLLED_BY,Stem Rot
Carboxin,CONTROLLED_BY,Root Rot
Atrazine,CONTROLLED_BY,Weeds
Pendimethalin,CONTROLLED_BY,Irrigation
Pendimethalin,CONTROLLED_BY,Weed Management
Pendimethalin,CONTROLLED_BY,Crop
Pendimethalin,CONTROLLED_BY,Pesticide
Pendimethalin,CONTROLLED_BY,Weeds
Pendimethalin,CONTROLLED_BY,Hand Weeding
Pendimethalin,CONTROLLED_BY,Imazethapyr
Pendimethalin,CONTROLLED_BY,Quizalofop Ethyl
Pendimethalin,CONTROLLED_BY,Imazythypur
Pendimethalin,CONTROLLED_BY,Weeding
Pendimethalin,PREVENTED_BY,Insecticide
Fluchloralin,CONTROLLED_BY,Weeds
Methyl Demeton,CONTROLLED_BY,Aphids
Methyl Demeton,CONTROLLED_BY,Orosius Albicinctus
Methyl Demeton,CONTROLLED_BY,Eublemma Hemirrhoda
Cypermethrin,CONTROLLED_BY,Insecticides
Cypermethrin,CONTROLLED_BY,Stem Borer
Deltamethrin,CONTROLLED_BY,Stem Borer
Hairy Caterpillars,AFFECTED_BY,Maize
Maize Cut Worm,AFFECTED_BY,Maize
Sclerospora Graminicola,GROWN_IN,Punjab
Sclerospora Graminicola,AFFECTED_BY,High Relative Humidity
Sclerospora Graminicola,HAS_SYMPTOM,Yellowing
Trap Crop,CONTROLLED_BY,Insect Pests
Trap Crop,CONTROLLED_BY,Insect Traps
Intercropping,GROWN_IN,Crop Rotation
Intercropping,CONTROLLED_BY,Castor
Crop Rotation,CONTROLLED_BY,Sugarcane
Crop Rotation,PREVENTED_BY,Anthracnose
Crop Rotation,PREVENTED_BY,Red Rot
Crop Rotation,PREVENTED_BY,Oospores
Crop Rotation,PREVENTED_BY,Oospores
Crop Rotation,PREVENTED_BY,Oospores
Crop Rotation,PREVENTED_BY,Groundnut Rosette Virus
Crop Rotation,PREVENTED_BY,White Rust
Bacterial Blight,GROWN_IN,India
Bacterial Blight,GROWN_IN,Bangladesh
Bacterial Blight,GROWN_IN,West Africa
Bacterial Blight,GROWN_IN,Tropical Regions
Bacterial Blight,GROWN_IN,Temperate Regions
Bacterial Blight,AFFECTED_BY,Xanthomonas Oryzae Pv. Oryzicola
Bacterial Blight,AFFECTED_BY,Godavari
Bacterial Blight,AFFECTED_BY,Godavari
Bacterial Blight,CONTROLLED_BY,Vitavax
Bacterial Blight,CONTROLLED_BY,Streptocycline
Bacterial Blight,CONTROLLED_BY,Oxytetracycline
Cheena,GROWN_IN,Doda
Cheena,GROWN_DURING,July
Cheena,GROWN_DURING,June
Salan,GROWN_IN,Doda
Salan,GROWN_DURING,Monsoon
Kangni,GROWN_IN,Doda
Kangni,GROWN_DURING,May
Monsoon,GROWN_DURING,Rice
Monsoon,GROWN_DURING,India
Monsoon,AFFECTED_BY,Irrigation
Monsoon,DEPENDS_ON,Irrigation
Monsoon,DEPENDS_ON,Irrigation
May,GROWN_DURING,Pigeonpea
Groundnut,GROWN_IN,Cotton
Groundnut,GROWN_IN,Andhra Pradesh
Groundnut,GROWN_IN,Soil
Groundnut,GROWN_IN,Punjab
Groundnut,GROWN_IN,Haryana
Groundnut,GROWN_IN,India
Groundnut,GROWN_IN,Karnataka
Groundnut,GROWN_IN,Tamil Nadu
Groundnut,GROWN_IN,Gujarat
Groundnut,GROWN_IN,Odisha
Groundnut,GROWN_IN,Sub-Tropical Area
Groundnut,GROWN_IN,Madhya Pradesh
Groundnut,GROWN_IN,Meghalaya
Groundnut,GROWN_IN,Telangana
Groundnut,GROWN_IN,Tripura
Groundnut,GROWN_IN,Uttar Pradesh
Groundnut,GROWN_IN,West Bengal
Groundnut,GROWN_IN,Coconut Gardens
Groundnut,GROWN_IN,Andhra Pradesh
Groundnut,GROWN_IN,North India
Groundnut,GROWN_IN,Southeastern Region
Groundnut,GROWN_DURING,Kharif
Groundnut,GROWN_DURING,Rabi
Groundnut,GROWN_DURING,Irrigation
Groundnut,GROWN_DURING,Castor
Groundnut,GROWN_DURING,June -July
Groundnut,GROWN_DURING,Thaladi
Groundnut,GROWN_DURING,Dryland Agriculture
Groundnut,GROWN_DURING,Season
Groundnut,GROWN_DURING,Low Temperature
Groundnut,GROWN_DURING,Prolonged Rainy Season
Groundnut,AFFECTED_BY,Malathion
Groundnut,AFFECTED_BY,Irrigation
Groundnut,AFFECTED_BY,Dimethoate
Groundnut,AFFECTED_BY,Rust
Groundnut,AFFECTED_BY,High Relative Humidity
Groundnut,AFFECTED_BY,Thrips Palmi
Groundnut,AFFECTED_BY,Groundnut Bud Necrosis Virus
Groundnut,AFFECTED_BY,Low Temperature
Groundnut,AFFECTED_BY,Groundnut Rosette Assistor Virus
Groundnut,AFFECTED_BY,Groundnut Rosette Virus
Groundnut,AFFECTED_BY,Aphis Craccivora
Groundnut,AFFECTED_BY,A. Gossipii
Groundnut,AFFECTED_BY,T. Tabaci
Groundnut,AFFECTED_BY,Frankliniella Sp.
Groundnut,AFFECTED_BY,Heavy Rainfall
Groundnut,AFFECTED_BY,A. Flavus
Groundnut,AFFECTED_BY,Oxydemeton Methyl
Groundnut,CONTROLLED_BY,Irrigation
Groundnut,CONTROLLED_BY,Mancozeb
Groundnut,CONTROLLED_BY,Carbendazim
Groundnut,CONTROLLED_BY,Trichoderma Viride
Groundnut,CONTROLLED_BY,Trichoderma Viride
Groundnut,CONTROLLED_BY,Gujarat
Groundnut,CONTROLLED_BY,Thiram
Groundnut,CONTROLLED_BY,Captan
Groundnut,CONTROLLED_BY,Trichoderma Viride
Groundnut,CONTROLLED_BY,T.Harzianum
Groundnut,CONTROLLED_BY,Chlorothalonil
Groundnut,CONTROLLED_BY,Trichoderma Viride
Groundnut,CONTROLLED_BY,Copper Oxy Chloride
Groundnut,CONTROLLED_BY,Thiram
Groundnut,CONTROLLED_BY,Captan
Groundnut,CONTROLLED_BY,Trichoderma Viride
Groundnut,CONTROLLED_BY,T.Harzianum
Groundnut,CONTROLLED_BY,Deep Summer Ploughing
Groundnut,CONTROLLED_BY,Crop Rotation With Millets
Groundnut,CONTROLLED_BY,Intercropping With Bajra
Groundnut,CONTROLLED_BY,Spacing Of 15X15 Cm
Groundnut,CONTROLLED_BY,Groundnut Digger Shaker
Groundnut,DEPENDS_ON,Aphid
Groundnut,DEPENDS_ON,"1,000 Mm"
Groundnut,REQUIRES,Neem Cake
Groundnut,REQUIRES,Water
Groundnut,REQUIRES,Phosphorus
Groundnut,REQUIRES,Water
Groundnut,REQUIRES,500 Mm
Groundnut,REQUIRES,"1,250 Mm"
Groundnut,REQUIRES,100 Mm
Groundnut,REQUIRES,150 Mm
Groundnut,REQUIRES,400-500 Mm
Groundnut,REQUIRES,Castor Cake
Groundnut,REQUIRES,Mustard Cake
Groundnut,REQUIRES,Nitrogen
Groundnut,REQUIRES,Magnesium
Groundnut,REQUIRES,Nitrogen
Groundnut,REQUIRES,Low-Lying And Ill Drained Soils
Groundnut,REQUIRES,Black Cotton Soils
Groundnut,PREVENTED_BY,Crop Rotation
Groundnut,PREVENTED_BY,Green Manuring
Groundnut,PREVENTED_BY,Clean Cultivation
Groundnut,PREVENTED_BY,Heavy Seed Rate
Groundnut,PREVENTED_BY,Intercropping With Red Gram
Mash,GROWN_DURING,Kharif
Mash,CONTROLLED_BY,Fluchloralin
Mash,DEPENDS_ON,Phosphorus
Mash,REQUIRES,Rhizobium Culture
Moong,GROWN_IN,India
Moong,GROWN_DURING,Kharif
Moong,CONTROLLED_BY,Pendimethalin
Moong,DEPENDS_ON,Phosphorus
Moong,REQUIRES,Rhizobium Culture
Moong,PREVENTED_BY,Excess Rainfall
Soybean,GROWN_IN,India
Soybean,GROWN_IN,Madhya Pradesh
Soybean,GROWN_IN,Erode
Soybean,GROWN_IN,Erode
Soybean,GROWN_IN,Malwa Plateau
Soybean,GROWN_IN,Vindhyan Plateau
Soybean,GROWN_IN,Central Narmada Valley
Soybean,GROWN_IN,Indo-Gangetic Plains
Soybean,GROWN_DURING,Kharif
Soybean,GROWN_DURING,Summer
Soybean,GROWN_DURING,July
Soybean,GROWN_DURING,Monsoon
Soybean,GROWN_DURING,South-West
Soybean,GROWN_DURING,North-East
Soybean,GROWN_DURING,Dryland Agriculture
Soybean,AFFECTED_BY,Pests
Soybean,AFFECTED_BY,Fungus
Soybean,AFFECTED_BY,Rodents
Soybean,AFFECTED_BY,Pest
